Company,Date,high_mean,low_mean,adj_close_mean,volume_mean
GOOG,2023-03-30,101.610001,100.290001,101.32,25009800.0
GOOG,2023-03-31,104.190002,101.440002,104.0,28108000.0
GOOG,2023-04-03,104.949997,102.379997,104.910004,20719900.0
GOOG,2023-04-04,106.099998,104.599998,105.120003,20377200.0
GOOG,2023-04-05,106.540001,104.101997,104.949997,21864200.0
GOOG,2023-04-06,109.629997,104.815002,108.900002,34684200.0
GOOG,2023-04-10,107.970001,105.599998,106.949997,19741500.0
GOOG,2023-04-11,107.220001,105.279999,106.120003,18721300.0
GOOG,2023-04-12,107.586998,104.970001,105.220001,22761600.0
GOOG,2023-04-13,108.264999,106.440002,108.190002,21650700.0
GOOG,2023-04-14,109.580002,107.589996,109.459999,20758700.0
GOOG,2023-04-17,106.709999,105.32,106.419998,29043400.0
GOOG,2023-04-18,107.050003,104.779999,105.120003,17641400.0
GOOG,2023-04-19,105.724998,103.800003,105.019997,16732000.0
GOOG,2023-04-20,106.888,104.639999,105.900002,22515300.0
GOOG,2023-04-21,106.639999,105.485001,105.910004,22379000.0
GOOG,2023-04-24,107.32,105.360001,106.779999,21410900.0
GOOG,2023-04-25,107.440002,104.559998,104.610001,31408100.0
GOOG,2023-04-26,107.019997,103.269997,104.449997,37068200.0
GOOG,2023-04-27,109.150002,104.419998,108.370003,38235200.0
GOOG,2023-04-28,108.290001,106.040001,108.220001,23957900.0
GOOG,2023-05-01,108.68,107.5,107.709999,20926300.0
GOOG,2023-05-02,107.730003,104.5,105.980003,20343100.0
GOOG,2023-05-03,108.129997,105.620003,106.120003,17116300.0
GOOG,2023-05-04,106.300003,104.699997,105.209999,19780600.0
GOOG,2023-05-05,106.440002,104.738998,106.214996,20705300.0
GOOG,2023-05-08,108.419998,105.790001,108.239998,17266000.0
GOOG,2023-05-09,110.595001,107.724998,107.940002,24782400.0
GOOG,2023-05-10,113.510002,108.480003,112.279999,47533500.0
GOOG,2023-05-11,118.440002,114.93,116.900002,57115100.0
GOOG,2023-05-12,118.260002,116.550003,117.919998,31272500.0
GOOG,2023-05-15,118.794998,116.480003,116.959999,22107900.0
GOOG,2023-05-16,121.199997,116.830002,120.089996,32370100.0
GOOG,2023-05-17,122.279999,119.459999,121.480003,26659600.0
GOOG,2023-05-18,123.900002,121.489998,123.519997,27014500.0
GOOG,2023-05-19,126.478996,122.720001,123.25,30251300.0
GOOG,2023-05-22,127.050003,123.449997,125.870003,29760200.0
GOOG,2023-05-23,125.419998,123.050003,123.290001,24477900.0
GOOG,2023-05-24,122.75,120.75,121.639999,23087900.0
GOOG,2023-05-25,125.980003,122.900002,124.349998,33812700.0
GOOG,2023-05-26,126.0,123.290001,125.43,25154700.0
GOOG,2023-05-30,126.379997,122.889999,124.639999,27230700.0
GOOG,2023-05-31,124.900002,123.099998,123.370003,41548800.0
GOOG,2023-06-01,125.040001,123.300003,124.370003,25017700.0
GOOG,2023-06-02,126.745003,124.349998,125.230003,19362400.0
GOOG,2023-06-05,127.989998,124.379997,126.629997,22672500.0
GOOG,2023-06-06,128.880005,125.970001,127.910004,19450100.0
GOOG,2023-06-07,129.550003,122.629997,122.940002,34179300.0
GOOG,2023-06-08,123.730003,122.010002,122.669998,24815000.0
GOOG,2023-06-09,124.285004,122.419998,122.870003,20304500.0
GOOG,2023-06-12,124.75,122.349998,124.349998,22255700.0
GOOG,2023-06-13,125.860001,123.845001,124.43,19287700.0
GOOG,2023-06-14,124.790001,122.160004,124.379997,24659600.0
GOOG,2023-06-15,126.160004,123.139999,125.790001,24517100.0
GOOG,2023-06-16,126.699997,123.790001,124.059998,56686800.0
GOOG,2023-06-20,125.175003,122.830002,123.849998,22698000.0
GOOG,2023-06-21,123.410004,120.860001,121.260002,22612000.0
GOOG,2023-06-22,123.934998,119.599998,123.870003,20781900.0
GOOG,2023-06-23,123.440002,121.860001,123.019997,29542900.0
GOOG,2023-06-26,122.720001,118.989998,119.089996,23185000.0
GOOG,2023-06-27,119.894997,116.910004,119.010002,27221700.0
GOOG,2023-06-28,121.269997,117.599998,121.080002,19753100.0
GOOG,2023-06-29,120.910004,119.209999,120.010002,18517500.0
GOOG,2023-06-30,122.029999,120.879997,120.970001,23865800.0
GOOG,2023-07-03,121.019997,119.705002,120.559998,13888300.0
GOOG,2023-07-05,123.370003,120.059998,122.629997,17830300.0
GOOG,2023-07-06,121.150002,119.25,120.93,17732500.0
GOOG,2023-07-07,121.75,120.089996,120.139999,20982400.0
GOOG,2023-07-10,119.07,116.639999,116.870003,32960100.0
GOOG,2023-07-11,118.224998,115.830002,117.709999,18286600.0
GOOG,2023-07-12,120.959999,119.0,119.620003,22059600.0
GOOG,2023-07-13,125.334999,121.059998,124.830002,31535900.0
GOOG,2023-07-14,127.089996,124.900002,125.699997,20482800.0
GOOG,2023-07-17,127.279999,124.5,125.059998,20675300.0
GOOG,2023-07-18,124.989998,123.300003,124.080002,21071200.0
GOOG,2023-07-19,125.470001,122.470001,122.779999,22313800.0
GOOG,2023-07-20,124.699997,118.684998,119.529999,27541700.0
GOOG,2023-07-21,121.300003,119.07,120.309998,56498100.0
GOOG,2023-07-24,123.349998,121.379997,121.879997,22276100.0
GOOG,2023-07-25,123.690002,121.529999,122.790001,31820800.0
GOOG,2023-07-26,131.369995,128.710007,129.660004,46216900.0
GOOG,2023-07-27,133.600006,129.179993,129.869995,35931600.0
GOOG,2023-07-28,134.070007,130.919998,133.009995,26971000.0
GOOG,2023-07-31,133.830002,132.130005,133.110001,18381900.0
GOOG,2023-08-01,132.919998,130.75,131.889999,22154300.0
GOOG,2023-08-02,130.419998,127.849998,128.639999,22705800.0
GOOG,2023-08-03,129.770004,127.775002,128.770004,15018100.0
GOOG,2023-08-04,131.929993,128.315002,128.539993,20509500.0
GOOG,2023-08-07,132.059998,129.429993,131.940002,17621000.0
GOOG,2023-08-08,131.940002,130.130005,131.839996,16836000.0
GOOG,2023-08-09,132.470001,129.505005,130.149994,17745200.0
GOOG,2023-08-10,132.647003,130.035004,130.210007,17855700.0
GOOG,2023-08-11,130.440002,128.75,130.169998,15191500.0
GOOG,2023-08-14,131.910004,129.589996,131.830002,17526200.0
GOOG,2023-08-15,131.990005,129.819,130.270004,14769200.0
GOOG,2023-08-16,130.897995,128.460007,129.110001,17548400.0
GOOG,2023-08-17,132.490997,129.850006,130.460007,23665600.0
GOOG,2023-08-18,129.830002,127.0,128.110001,23619400.0
GOOG,2023-08-21,129.259995,127.160004,128.929993,21851100.0
GOOG,2023-08-22,130.949997,128.925003,129.690002,15569400.0
GOOG,2023-08-23,134.070007,130.509995,133.210007,26497000.0
GOOG,2023-08-24,134.970001,130.300003,130.419998,18680400.0
GOOG,2023-08-25,131.399994,128.039993,130.690002,20678100.0
GOOG,2023-08-28,133.240005,130.850006,131.789993,16715500.0
GOOG,2023-08-29,137.294998,132.979996,135.490005,30803300.0
GOOG,2023-08-30,137.25,135.020996,136.929993,21773400.0
GOOG,2023-08-31,138.399994,136.820007,137.350006,28147900.0
GOOG,2023-09-01,138.580002,135.940002,136.800003,16665700.0
GOOG,2023-09-05,137.369995,135.559998,136.710007,17730200.0
GOOG,2023-09-06,137.479996,134.690002,135.369995,15814300.0
GOOG,2023-09-07,136.580002,133.960007,136.199997,16976000.0
GOOG,2023-09-08,137.514999,135.869995,137.199997,17810700.0
GOOG,2023-09-11,138.264008,136.550003,137.740005,17180800.0
GOOG,2023-09-12,137.639999,135.929993,136.070007,15212900.0
GOOG,2023-09-13,137.699997,134.929993,137.5,16394900.0
GOOG,2023-09-14,139.550003,137.059998,138.990005,19064600.0
GOOG,2023-09-15,139.360001,137.179993,138.300003,48947600.0
GOOG,2023-09-18,139.929993,137.630005,138.960007,16233600.0
GOOG,2023-09-19,139.175003,137.5,138.830002,15479100.0
GOOG,2023-09-20,138.839996,134.520004,134.589996,21473500.0
GOOG,2023-09-21,133.190002,131.089996,131.360001,22042700.0
GOOG,2023-09-22,133.009995,130.509995,131.25,17348700.0
GOOG,2023-09-25,132.220001,130.029999,132.169998,14650000.0
GOOG,2023-09-26,131.404999,128.190002,129.449997,20378800.0
GOOG,2023-09-27,131.720001,129.380005,131.460007,18764200.0
GOOG,2023-09-28,134.179993,130.690002,133.130005,18201400.0
GOOG,2023-09-29,134.889999,131.320007,131.850006,23224200.0
GOOG,2023-10-02,135.360001,132.065002,135.169998,19210400.0
GOOG,2023-10-03,135.240005,132.815002,133.300003,19628700.0
GOOG,2023-10-04,136.570007,133.429993,136.270004,22848000.0
GOOG,2023-10-05,136.5,134.455002,135.990005,15922900.0
GOOG,2023-10-06,139.186005,134.940002,138.729996,20819300.0
GOOG,2023-10-09,139.970001,136.699997,139.5,16599100.0
GOOG,2023-10-10,140.740005,138.429993,139.199997,19554900.0
GOOG,2023-10-11,142.220001,139.839996,141.699997,20146300.0
GOOG,2023-10-12,142.380005,139.449997,140.289993,18173100.0
GOOG,2023-10-13,141.339996,137.970001,138.580002,19438700.0
GOOG,2023-10-16,140.904999,139.320007,140.490005,17345600.0
GOOG,2023-10-17,141.25,138.529007,140.990005,17424000.0
GOOG,2023-10-18,141.990005,138.705002,139.279999,18304900.0
GOOG,2023-10-19,141.005005,138.600006,138.979996,21831200.0
GOOG,2023-10-20,139.039993,136.244995,136.740005,24953900.0
GOOG,2023-10-23,139.020004,135.110001,137.899994,20780700.0
GOOG,2023-10-24,140.710007,138.75,140.119995,26535200.0
GOOG,2023-10-25,130.100006,126.089996,126.669998,58796100.0
GOOG,2023-10-26,125.459999,122.32,123.440002,33907400.0
GOOG,2023-10-27,124.440002,121.459999,123.400002,37367700.0
GOOG,2023-10-30,126.550003,123.879997,125.75,24165600.0
GOOG,2023-10-31,126.559998,123.925003,125.300003,21123400.0
GOOG,2023-11-01,127.739998,124.925003,127.57,26536600.0
GOOG,2023-11-02,130.089996,128.110001,128.580002,24091700.0
GOOG,2023-11-03,130.729996,129.009995,130.369995,19517900.0
GOOG,2023-11-06,131.559998,129.929993,131.449997,15360400.0
GOOG,2023-11-07,133.279999,131.139999,132.399994,19223800.0
GOOG,2023-11-08,133.539993,132.160004,133.259995,15093600.0
GOOG,2023-11-09,133.960007,131.509995,131.690002,17976500.0
GOOG,2023-11-10,134.270004,130.869995,134.059998,20872900.0
GOOG,2023-11-13,134.110001,132.770004,133.639999,16409900.0
GOOG,2023-11-14,137.240005,135.100006,135.429993,22317300.0
GOOG,2023-11-15,136.839996,135.330002,136.380005,15840900.0
GOOG,2023-11-16,138.880005,136.080002,138.699997,17615100.0
GOOG,2023-11-17,138.0,135.479996,136.940002,25565300.0
GOOG,2023-11-20,138.425003,135.490005,137.919998,19569400.0
GOOG,2023-11-21,138.964996,137.705002,138.619995,17648100.0
GOOG,2023-11-22,141.100006,139.0,140.020004,17306400.0
GOOG,2023-11-24,139.677002,137.470001,138.220001,8828600.0
GOOG,2023-11-27,139.630005,137.539993,138.050003,17886400.0
GOOG,2023-11-28,138.660004,137.039993,138.619995,17046900.0
GOOG,2023-11-29,139.669998,136.294998,136.399994,21014700.0
GOOG,2023-11-30,136.960007,132.789993,133.919998,29913500.0
GOOG,2023-12-01,133.5,132.151993,133.320007,24258400.0
GOOG,2023-12-04,131.449997,129.399994,130.630005,24117100.0
GOOG,2023-12-05,133.539993,129.729996,132.389999,19235100.0
GOOG,2023-12-06,133.309998,131.309998,131.429993,16360600.0
GOOG,2023-12-07,140.0,136.229996,138.449997,38419400.0
GOOG,2023-12-08,137.990005,135.570007,136.639999,22990900.0
GOOG,2023-12-11,134.789993,132.889999,134.699997,24502900.0
GOOG,2023-12-12,134.539993,132.830002,133.639999,26584000.0
GOOG,2023-12-13,134.779999,132.949997,133.970001,25414500.0
GOOG,2023-12-14,135.035004,131.059998,133.199997,29619100.0
GOOG,2023-12-15,134.830002,132.630005,133.839996,58569400.0
GOOG,2023-12-18,138.380005,133.770004,137.190002,25699800.0
GOOG,2023-12-19,138.770004,137.449997,138.100006,20661000.0
GOOG,2023-12-20,143.078003,139.410004,139.660004,33507300.0
GOOG,2023-12-21,142.029999,140.473007,141.800003,18101500.0
GOOG,2023-12-22,143.25,142.054993,142.720001,18494700.0
GOOG,2023-12-26,143.945007,142.5,142.820007,11170100.0
GOOG,2023-12-27,143.320007,141.050995,141.440002,17288400.0
GOOG,2023-12-28,142.270004,140.828003,141.279999,12192500.0
GOOG,2023-12-29,141.434998,139.899994,140.929993,14872700.0
GOOG,2024-01-02,140.615005,137.740005,139.559998,20071900.0
GOOG,2024-01-03,141.089996,138.429993,140.360001,18974300.0
GOOG,2024-01-04,140.634995,138.009995,138.039993,18253300.0
GOOG,2024-01-05,138.809998,136.850006,137.389999,15433200.0
GOOG,2024-01-08,140.639999,137.880005,140.529999,17645300.0
GOOG,2024-01-09,142.800003,139.789993,142.559998,19579700.0
GOOG,2024-01-10,144.524994,142.460007,143.800003,16641900.0
GOOG,2024-01-11,146.660004,142.214996,143.669998,17471100.0
GOOG,2024-01-12,144.740005,143.360001,144.240005,13995200.0
GOOG,2024-01-16,145.839996,143.056,144.080002,19198900.0
GOOG,2024-01-17,143.410004,140.509995,142.889999,17884500.0
GOOG,2024-01-18,145.585007,143.350006,144.990005,18876800.0
GOOG,2024-01-19,148.039993,145.800003,147.970001,27170900.0
GOOG,2024-01-22,150.014999,147.580002,147.710007,21829200.0
GOOG,2024-01-23,148.860001,147.190002,148.679993,14113600.0
GOOG,2024-01-24,151.570007,149.839996,150.350006,19245000.0
GOOG,2024-01-25,154.759995,151.220001,153.639999,21495100.0
GOOG,2024-01-26,154.110001,152.800003,153.789993,19494500.0
GOOG,2024-01-29,155.199997,152.919998,154.839996,20909300.0
GOOG,2024-01-30,155.039993,152.774994,153.050003,26578900.0
GOOG,2024-01-31,145.589996,141.550003,141.800003,43908600.0
GOOG,2024-02-01,144.619995,142.259995,142.710007,25526900.0
GOOG,2024-02-02,143.880005,138.169998,143.539993,42116900.0
GOOG,2024-02-05,146.669998,143.910004,144.929993,29254400.0
GOOG,2024-02-06,146.740005,144.520004,145.410004,21517700.0
GOOG,2024-02-07,147.0,145.210007,146.679993,21436100.0
GOOG,2024-02-08,147.610001,146.419998,147.220001,18241300.0
GOOG,2024-02-09,150.695007,147.429993,150.220001,21877700.0
GOOG,2024-02-12,150.589996,148.559998,148.729996,17236100.0
GOOG,2024-02-13,148.039993,145.110001,146.369995,18138500.0
GOOG,2024-02-14,147.830002,145.554993,147.139999,16651800.0
GOOG,2024-02-15,144.759995,141.880005,143.940002,26724300.0
GOOG,2024-02-16,144.479996,141.520004,141.759995,21849700.0
GOOG,2024-02-20,143.328995,140.800003,142.199997,18625600.0
GOOG,2024-02-21,143.979996,141.910004,143.839996,16499600.0
GOOG,2024-02-22,146.199997,144.009995,145.320007,23024700.0
GOOG,2024-02-23,145.955002,144.789993,145.289993,14519400.0
GOOG,2024-02-26,143.839996,138.740005,138.75,33513000.0
GOOG,2024-02-27,140.490005,138.5,140.100006,22364000.0
GOOG,2024-02-28,139.279999,136.639999,137.429993,30628700.0
GOOG,2024-02-29,139.949997,137.570007,139.779999,35485000.0
GOOG,2024-03-01,140.0,137.975006,138.080002,28522000.0
GOOG,2024-03-04,136.630005,132.860001,134.199997,43571500.0
GOOG,2024-03-05,134.020004,131.550003,133.779999,28447600.0
GOOG,2024-03-06,134.740005,131.949997,132.559998,23175200.0
GOOG,2024-03-07,135.820007,132.660004,135.240005,24107300.0
GOOG,2024-03-08,138.985001,134.800003,136.289993,26472400.0
GOOG,2024-03-11,139.979996,137.070007,138.940002,22536400.0
GOOG,2024-03-12,140.279999,138.210007,139.619995,19019700.0
GOOG,2024-03-13,142.190002,140.009995,140.770004,19621600.0
GOOG,2024-03-14,144.589005,141.485001,144.498795,21531708.0
INTC,2019-03-14,54.450001,53.330002,46.7659,26647100.0
INTC,2019-03-15,54.689999,53.68,47.544754,46512500.0
INTC,2019-03-18,54.509998,53.869999,47.343472,16274000.0
INTC,2019-03-19,54.650002,54.0,47.404736,18274800.0
INTC,2019-03-20,54.400002,53.610001,47.09845,24325300.0
INTC,2019-03-21,54.990002,53.84,47.816032,19127200.0
INTC,2019-03-22,54.619999,53.209999,46.608379,21438400.0
INTC,2019-03-25,53.549999,52.380001,46.188335,16971400.0
INTC,2019-03-26,53.77,53.040001,46.7659,17724300.0
INTC,2019-03-27,53.860001,52.939999,46.520878,19656000.0
INTC,2019-03-28,53.439999,52.77,46.477112,13607900.0
INTC,2019-03-29,54.040001,53.48,46.993443,18736100.0
INTC,2019-04-01,54.57,54.099998,47.702274,17830400.0
INTC,2019-04-02,54.799999,54.23,47.571007,13704500.0
INTC,2019-04-03,55.990002,54.889999,48.551125,24552800.0
INTC,2019-04-04,56.139999,55.27,48.936184,16520500.0
INTC,2019-04-05,55.950001,54.869999,48.656147,19268400.0
INTC,2019-04-08,55.740002,55.200001,48.726162,11758800.0
INTC,2019-04-09,55.43,54.900002,48.411118,13339700.0
INTC,2019-04-10,55.860001,55.32,48.787415,13084000.0
INTC,2019-04-11,56.07,55.630001,48.831161,10845800.0
INTC,2019-04-12,56.490002,55.84,49.373734,12910200.0
INTC,2019-04-15,56.560001,55.919998,49.251217,11676900.0
INTC,2019-04-16,57.470001,56.07,49.627522,30301900.0
INTC,2019-04-17,59.59,58.119999,51.246479,38788400.0
INTC,2019-04-18,58.880001,58.119999,51.185219,20464200.0
INTC,2019-04-22,58.830002,57.880001,51.473995,12327500.0
INTC,2019-04-23,58.98,58.5,51.438995,17739900.0
INTC,2019-04-24,59.290001,58.139999,51.386497,17723700.0
INTC,2019-04-25,58.380001,57.23,50.415115,27949900.0
INTC,2019-04-26,53.09,51.52,45.882046,72364500.0
INTC,2019-04-29,52.43,51.0,44.726898,42142300.0
INTC,2019-04-30,51.43,50.869999,44.665649,27130900.0
INTC,2019-05-01,51.599998,50.740002,44.420605,20467600.0
INTC,2019-05-02,51.330002,50.119999,44.236839,22655400.0
INTC,2019-05-03,51.82,50.73,45.286968,25656600.0
INTC,2019-05-06,51.279999,50.189999,45.097664,26245200.0
INTC,2019-05-07,50.880001,49.93,44.446117,29713400.0
INTC,2019-05-08,50.790001,49.07,43.35434,36812400.0
INTC,2019-05-09,48.290001,46.049999,41.047508,59642200.0
INTC,2019-05-10,46.799999,45.099998,40.677704,42522800.0
INTC,2019-05-13,45.639999,44.700001,39.40984,39091900.0
INTC,2019-05-14,45.490002,44.869999,39.770821,24706500.0
INTC,2019-05-15,45.75,44.759998,40.167034,23407900.0
INTC,2019-05-16,45.950001,45.419998,40.087799,19954700.0
INTC,2019-05-17,45.73,44.759998,39.524296,22500400.0
INTC,2019-05-20,44.52,43.450001,38.353275,28675000.0
INTC,2019-05-21,44.779999,44.18,39.145702,25543400.0
INTC,2019-05-22,44.459999,43.849998,38.740677,16932500.0
INTC,2019-05-23,44.740002,42.860001,39.207321,35783900.0
INTC,2019-05-24,45.049999,44.490002,39.242542,27168100.0
INTC,2019-05-28,44.689999,43.299999,38.362072,34779900.0
INTC,2019-05-29,44.529999,43.330002,38.943188,28450300.0
INTC,2019-05-30,45.029999,44.23,39.383419,21618900.0
INTC,2019-05-31,44.970001,43.93,38.775894,25532500.0
INTC,2019-06-03,44.59,43.200001,38.265224,31155700.0
INTC,2019-06-04,44.860001,43.77,39.436241,28094900.0
INTC,2019-06-05,45.18,44.189999,39.224926,20802000.0
INTC,2019-06-06,45.169998,44.509998,39.70919,19076200.0
INTC,2019-06-07,46.119999,45.099998,40.528034,24370300.0
INTC,2019-06-10,47.189999,46.200001,41.205994,20806100.0
INTC,2019-06-11,47.32,46.52,41.250015,18415500.0
INTC,2019-06-12,46.669998,46.25,40.783375,15900600.0
INTC,2019-06-13,46.959999,46.529999,41.117943,12267600.0
INTC,2019-06-14,46.419998,45.549999,40.6689,15381100.0
INTC,2019-06-17,46.529999,45.799999,40.616077,12643300.0
INTC,2019-06-18,48.0,46.599998,41.707859,25732300.0
INTC,2019-06-19,47.580002,47.0,41.443718,17436400.0
INTC,2019-06-20,48.049999,46.869999,41.54937,20126800.0
INTC,2019-06-21,47.73,46.799999,41.787098,31096300.0
INTC,2019-06-24,47.849998,47.169998,41.936787,14479900.0
INTC,2019-06-25,47.68,46.799999,41.250015,16665600.0
INTC,2019-06-26,48.48,47.560001,42.429844,21886300.0
INTC,2019-06-27,48.419998,47.240002,41.787098,23062900.0
INTC,2019-06-28,48.200001,47.68,42.148094,26646200.0
INTC,2019-07-01,49.450001,47.75,42.306572,27423300.0
INTC,2019-07-02,48.220001,47.689999,42.36821,15381600.0
INTC,2019-07-03,48.560001,48.0,42.720402,10739100.0
INTC,2019-07-05,48.18,47.439999,42.333,14339200.0
INTC,2019-07-08,47.950001,47.07,42.104065,16564300.0
INTC,2019-07-09,47.799999,47.130001,42.042431,17853200.0
INTC,2019-07-10,48.610001,47.900002,42.447453,16032300.0
INTC,2019-07-11,48.779999,48.310001,42.790833,16615100.0
INTC,2019-07-12,49.93,48.810001,43.953056,20148700.0
INTC,2019-07-15,50.25,49.77,44.129147,14345100.0
INTC,2019-07-16,50.0,48.959999,43.292709,17131400.0
INTC,2019-07-17,49.700001,49.240002,43.486401,11928600.0
INTC,2019-07-18,49.990002,48.889999,43.970661,15671600.0
INTC,2019-07-19,50.66,49.91,44.261223,29141100.0
INTC,2019-07-22,51.52,49.889999,45.212128,21688000.0
INTC,2019-07-23,52.0,51.299999,45.564316,18413500.0
INTC,2019-07-24,52.970001,51.799999,46.594467,20896400.0
INTC,2019-07-25,52.599998,51.880001,45.925308,27765400.0
INTC,2019-07-26,53.5,51.529999,45.423443,36401500.0
INTC,2019-07-29,52.560001,50.779999,46.233467,21897500.0
INTC,2019-07-30,52.310001,51.560001,45.520298,16487700.0
INTC,2019-07-31,51.720001,50.049999,44.507751,24169800.0
INTC,2019-08-01,51.889999,49.470001,43.583263,34020800.0
INTC,2019-08-02,49.360001,48.5,42.861279,27881600.0
INTC,2019-08-05,47.959999,46.57,41.355667,38936600.0
INTC,2019-08-06,47.560001,46.77,41.62603,26119600.0
INTC,2019-08-07,46.880001,45.970001,41.422153,29440400.0
INTC,2019-08-08,47.369999,45.91,41.812172,30643700.0
INTC,2019-08-09,47.0,45.779999,40.757351,24975500.0
INTC,2019-08-12,46.07,45.439999,40.420502,18494300.0
INTC,2019-08-13,47.049999,45.360001,41.519665,28959500.0
INTC,2019-08-14,46.630001,45.650002,40.659836,25650200.0
INTC,2019-08-15,46.18,45.439999,40.509148,21896000.0
INTC,2019-08-16,46.68,46.060001,41.218281,22701800.0
INTC,2019-08-19,47.599998,47.040001,41.86536,21403600.0
INTC,2019-08-20,47.119999,46.459999,41.306911,23113300.0
INTC,2019-08-21,47.290001,46.889999,41.794445,15915000.0
INTC,2019-08-22,47.43,46.689999,41.466473,19783000.0
INTC,2019-08-23,46.630001,44.799999,39.853191,32814000.0
INTC,2019-08-26,45.82,45.25,40.385044,22080500.0
INTC,2019-08-27,46.119999,45.5,40.588913,16925500.0
INTC,2019-08-28,45.91,45.369999,40.588913,14888800.0
INTC,2019-08-29,47.220001,46.400002,41.546249,17803800.0
INTC,2019-08-30,47.790001,47.16,42.024918,16922600.0
INTC,2019-09-03,47.220001,46.5,41.643761,15003800.0
INTC,2019-09-04,48.950001,47.540001,43.3634,23450700.0
INTC,2019-09-05,51.169998,49.869999,44.409367,30014200.0
INTC,2019-09-06,50.990002,50.07,45.136227,17067900.0
INTC,2019-09-09,52.029999,51.02,45.730125,20749700.0
INTC,2019-09-10,51.84,50.830002,45.934006,18532000.0
INTC,2019-09-11,52.790001,51.380001,46.793823,18968900.0
INTC,2019-09-12,53.330002,52.07,46.988846,23308700.0
INTC,2019-09-13,53.0,52.23,46.572227,18010800.0
INTC,2019-09-16,52.290001,51.700001,46.27084,13354600.0
INTC,2019-09-17,52.139999,51.349998,46.049232,19641100.0
INTC,2019-09-18,52.130001,51.16,45.863087,14906800.0
INTC,2019-09-19,51.990002,51.5,45.712402,11428400.0
INTC,2019-09-20,51.880001,50.560001,44.958954,37067900.0
INTC,2019-09-23,51.23,50.389999,45.1185,18916600.0
INTC,2019-09-24,51.18,49.639999,44.161175,28197400.0
INTC,2019-09-25,51.209999,49.419998,45.224876,19486700.0
INTC,2019-09-26,51.150002,50.34,45.136227,11351800.0
INTC,2019-09-27,51.220001,50.34,45.012131,14845700.0
INTC,2019-09-30,51.599998,50.939999,45.676937,13652100.0
INTC,2019-10-01,52.240002,50.43,44.9944,18413100.0
INTC,2019-10-02,50.369999,48.98,43.780003,20078700.0
INTC,2019-10-03,50.07,48.529999,44.347313,16320100.0
INTC,2019-10-04,50.970001,50.029999,45.136227,12644900.0
INTC,2019-10-07,51.23,50.560001,44.870304,12081400.0
INTC,2019-10-08,50.48,49.610001,44.081398,17409100.0
INTC,2019-10-09,50.790001,50.150002,44.746204,11834900.0
INTC,2019-10-10,51.779999,50.400002,45.304646,13907900.0
INTC,2019-10-11,52.790001,51.82,46.173328,24072500.0
INTC,2019-10-14,51.950001,51.439999,45.774448,15016800.0
INTC,2019-10-15,53.07,51.830002,46.669724,18878100.0
INTC,2019-10-16,52.560001,52.119999,46.492443,14769300.0
INTC,2019-10-17,52.84,51.380001,45.969456,16533900.0
INTC,2019-10-18,51.82,51.029999,45.526253,16974100.0
INTC,2019-10-21,52.169998,51.34,46.208797,12189000.0
INTC,2019-10-22,52.32,51.889999,46.102421,13114300.0
INTC,2019-10-23,51.959999,51.200001,45.84536,15887500.0
INTC,2019-10-24,52.43,51.43,46.297424,23413000.0
INTC,2019-10-25,56.610001,53.919998,50.046967,59767700.0
INTC,2019-10-28,56.810001,56.060001,50.312889,32307500.0
INTC,2019-10-29,57.240002,56.240002,49.940594,18155800.0
INTC,2019-10-30,56.630001,55.619999,50.171062,15248000.0
INTC,2019-10-31,56.599998,55.619999,50.109016,19249700.0
INTC,2019-11-01,56.650002,55.619999,50.09129,17953500.0
INTC,2019-11-04,57.799999,56.849998,51.066338,19068000.0
INTC,2019-11-05,58.349998,57.209999,51.013153,20865400.0
INTC,2019-11-06,57.709999,56.98,51.338482,17721000.0
INTC,2019-11-07,58.549999,57.860001,51.739559,16962800.0
INTC,2019-11-08,58.299999,57.310001,51.935646,11888900.0
INTC,2019-11-11,58.5,57.900002,52.006954,11228900.0
INTC,2019-11-12,58.799999,58.029999,51.873253,11952500.0
INTC,2019-11-13,57.970001,57.349998,51.596951,15332700.0
INTC,2019-11-14,58.040001,57.57,51.52565,12119000.0
INTC,2019-11-15,58.700001,57.619999,51.65934,16112100.0
INTC,2019-11-18,58.48,57.57,51.917824,16097500.0
INTC,2019-11-19,58.650002,57.75,52.006954,17061900.0
INTC,2019-11-20,58.360001,57.369999,51.605869,18542300.0
INTC,2019-11-21,58.299999,57.41,51.891075,16139000.0
INTC,2019-11-22,58.650002,57.490002,51.347385,15690200.0
INTC,2019-11-25,58.84,58.0,52.416943,15011700.0
INTC,2019-11-26,59.130001,58.450001,52.497158,22338700.0
INTC,2019-11-27,58.59,57.91,52.149555,18184200.0
INTC,2019-11-29,58.299999,57.790001,51.739559,9481100.0
INTC,2019-12-02,58.689999,57.470001,51.391956,19154500.0
INTC,2019-12-03,56.860001,55.75,49.974796,25737400.0
INTC,2019-12-04,56.66,55.860001,49.930237,18881400.0
INTC,2019-12-05,56.41,55.759998,49.983711,17673700.0
INTC,2019-12-06,56.990002,56.419998,50.634361,16476800.0
INTC,2019-12-09,56.959999,56.5,50.3848,14298600.0
INTC,2019-12-10,56.830002,56.439999,50.438271,16157900.0
INTC,2019-12-11,57.169998,56.580002,50.8661,20051100.0
INTC,2019-12-12,58.049999,56.610001,51.293915,27883300.0
INTC,2019-12-13,58.34,57.380001,51.507816,22795200.0
INTC,2019-12-16,58.57,57.650002,51.427608,19131200.0
