Date,Adj Close,Company
2020-03-11,148.174057,MSFT
2020-03-12,134.12149,MSFT
2020-03-13,153.189392,MSFT
2020-03-16,130.610794,MSFT
2020-03-17,141.364777,MSFT
2020-03-18,135.41391,MSFT
2020-03-19,137.641861,MSFT
2020-03-20,132.472229,MSFT
2020-03-23,131.150848,MSFT
2020-03-24,143.071915,MSFT
2020-03-25,141.702316,MSFT
2020-03-26,150.565964,MSFT
2020-03-27,144.383636,MSFT
2020-03-30,154.539658,MSFT
2020-03-31,152.109146,MSFT
2020-04-01,146.708023,MSFT
2020-04-02,149.74617,MSFT
2020-04-03,148.366974,MSFT
2020-04-06,159.400681,MSFT
2020-04-07,157.683884,MSFT
2020-04-08,159.265671,MSFT
2020-04-09,159.275269,MSFT
2020-04-13,159.632126,MSFT
2020-04-14,167.531296,MSFT
2020-04-15,165.77594,MSFT
2020-04-16,170.752716,MSFT
2020-04-17,172.257248,MSFT
2020-04-20,168.843002,MSFT
2020-04-21,161.860123,MSFT
2020-04-22,167.357697,MSFT
2020-04-23,165.332275,MSFT
2020-04-24,168.351089,MSFT
2020-04-27,167.868851,MSFT
2020-04-28,163.779449,MSFT
2020-04-29,171.128815,MSFT
2020-04-30,172.845642,MSFT
2020-05-01,168.370407,MSFT
2020-05-04,172.488754,MSFT
2020-05-05,174.340576,MSFT
2020-05-06,176.057358,MSFT
2020-05-07,177.079712,MSFT
2020-05-08,178.121353,MSFT
2020-05-11,180.1082,MSFT
2020-05-12,176.028412,MSFT
2020-05-13,173.366425,MSFT
2020-05-14,174.118744,MSFT
2020-05-15,176.655319,MSFT
2020-05-18,178.34317,MSFT
2020-05-19,177.108658,MSFT
2020-05-20,179.565262,MSFT
2020-05-21,177.408463,MSFT
2020-05-22,177.48584,MSFT
2020-05-26,175.609558,MSFT
2020-05-27,175.841675,MSFT
2020-05-28,175.445099,MSFT
2020-05-29,177.234375,MSFT
2020-06-01,176.828171,MSFT
2020-06-02,178.839859,MSFT
2020-06-03,179.275101,MSFT
2020-06-04,176.915237,MSFT
2020-06-05,181.054688,MSFT
2020-06-08,182.176605,MSFT
2020-06-09,183.569351,MSFT
2020-06-10,190.378235,MSFT
2020-06-11,180.155228,MSFT
2020-06-12,181.576996,MSFT
2020-06-15,182.737564,MSFT
2020-06-16,187.215622,MSFT
2020-06-17,187.863617,MSFT
2020-06-18,189.87529,MSFT
2020-06-19,188.743744,MSFT
2020-06-22,193.985809,MSFT
2020-06-23,195.28183,MSFT
2020-06-24,191.345398,MSFT
2020-06-25,193.763336,MSFT
2020-06-26,189.88501,MSFT
2020-06-29,191.92572,MSFT
2020-06-30,196.829269,MSFT
2020-07-01,197.980209,MSFT
2020-07-02,199.489029,MSFT
2020-07-06,203.783249,MSFT
2020-07-07,201.413696,MSFT
2020-07-08,205.843369,MSFT
2020-07-09,207.284454,MSFT
2020-07-10,206.655762,MSFT
2020-07-13,200.27243,MSFT
2020-07-14,201.510422,MSFT
2020-07-15,201.210571,MSFT
2020-07-16,197.22583,MSFT
2020-07-17,196.219971,MSFT
2020-07-20,204.653717,MSFT
2020-07-21,201.897293,MSFT
2020-07-22,204.798828,MSFT
2020-07-23,195.891129,MSFT
2020-07-24,194.691833,MSFT
2020-07-27,197.158157,MSFT
2020-07-28,195.388229,MSFT
2020-07-29,197.361237,MSFT
2020-07-30,197.206512,MSFT
2020-07-31,198.280029,MSFT
2020-08-03,209.431549,MSFT
2020-08-04,206.288239,MSFT
2020-08-05,205.949722,MSFT
2020-08-06,209.247772,MSFT
2020-08-07,205.504807,MSFT
2020-08-10,201.413696,MSFT
2020-08-11,196.703552,MSFT
2020-08-12,202.322891,MSFT
2020-08-13,201.848877,MSFT
2020-08-14,202.042343,MSFT
2020-08-17,203.377014,MSFT
2020-08-18,204.547348,MSFT
2020-08-19,203.306351,MSFT
2020-08-20,208.037613,MSFT
2020-08-21,206.525146,MSFT
2020-08-24,207.174713,MSFT
2020-08-25,209.869949,MSFT
2020-08-26,214.407227,MSFT
2020-08-27,219.671707,MSFT
2020-08-28,221.930649,MSFT
2020-08-31,218.653717,MSFT
2020-09-01,220.340668,MSFT
2020-09-02,224.587128,MSFT
2020-09-03,210.674637,MSFT
2020-09-04,207.71759,MSFT
2020-09-08,196.481018,MSFT
2020-09-09,204.84787,MSFT
2020-09-10,199.108414,MSFT
2020-09-11,197.80925,MSFT
2020-09-14,199.147141,MSFT
2020-09-15,202.414444,MSFT
2020-09-16,198.798157,MSFT
2020-09-17,196.723373,MSFT
2020-09-18,194.280212,MSFT
2020-09-21,196.364639,MSFT
2020-09-22,201.095856,MSFT
2020-09-23,194.474091,MSFT
2020-09-24,196.994858,MSFT
2020-09-25,201.483704,MSFT
2020-09-28,203.05426,MSFT
2020-09-29,200.940735,MSFT
2020-09-30,203.91716,MSFT
2020-10-01,205.982239,MSFT
2020-10-02,199.903366,MSFT
2020-10-05,203.965607,MSFT
2020-10-06,199.631927,MSFT
2020-10-07,203.432388,MSFT
2020-10-08,204.159576,MSFT
2020-10-09,209.230087,MSFT
2020-10-12,214.649658,MSFT
2020-10-13,216.065125,MSFT
2020-10-14,214.126099,MSFT
2020-10-15,212.962708,MSFT
2020-10-16,212.962708,MSFT
2020-10-19,207.688583,MSFT
2020-10-20,208.105438,MSFT
2020-10-21,208.25087,MSFT
2020-10-22,208.33815,MSFT
2020-10-23,209.637268,MSFT
2020-10-26,203.674759,MSFT
2020-10-27,206.748123,MSFT
2020-10-28,196.500381,MSFT
2020-10-29,198.47818,MSFT
2020-10-30,196.296783,MSFT
2020-11-02,196.161072,MSFT
2020-11-03,200.136063,MSFT
2020-11-04,209.792389,MSFT
2020-11-05,216.48201,MSFT
2020-11-06,216.898911,MSFT
2020-11-09,211.731445,MSFT
2020-11-10,204.576416,MSFT
2020-11-11,209.947495,MSFT
2020-11-12,208.871353,MSFT
2020-11-13,209.908737,MSFT
2020-11-16,210.60675,MSFT
2020-11-17,207.921234,MSFT
2020-11-18,205.180084,MSFT
2020-11-19,206.482574,MSFT
2020-11-20,204.509354,MSFT
2020-11-23,204.237198,MSFT
2020-11-24,207.882324,MSFT
2020-11-25,207.892075,MSFT
2020-11-27,209.214066,MSFT
2020-11-30,208.086502,MSFT
2020-12-01,210.166687,MSFT
2020-12-02,209.350143,MSFT
2020-12-03,208.251755,MSFT
2020-12-04,208.368362,MSFT
2020-12-07,208.300339,MSFT
2020-12-08,209.972244,MSFT
2020-12-09,205.879929,MSFT
2020-12-10,204.635727,MSFT
2020-12-11,207.299118,MSFT
2020-12-14,208.212814,MSFT
2020-12-15,208.144836,MSFT
2020-12-16,213.150848,MSFT
2020-12-17,213.286942,MSFT
2020-12-18,212.480179,MSFT
2020-12-21,216.368332,MSFT
2020-12-22,217.680634,MSFT
2020-12-23,214.842239,MSFT
2020-12-24,216.523895,MSFT
2020-12-28,218.672119,MSFT
2020-12-29,217.884735,MSFT
2020-12-30,215.483765,MSFT
2020-12-31,216.203094,MSFT
2021-01-04,211.605301,MSFT
2021-01-05,211.809433,MSFT
2021-01-06,206.317368,MSFT
2021-01-07,212.188538,MSFT
2021-01-08,213.481369,MSFT
2021-01-11,211.410873,MSFT
2021-01-12,208.922424,MSFT
2021-01-13,210.293045,MSFT
2021-01-14,207.065857,MSFT
2021-01-15,206.706177,MSFT
2021-01-19,210.390259,MSFT
2021-01-20,218.069427,MSFT
2021-01-21,218.681808,MSFT
2021-01-22,219.634399,MSFT
2021-01-25,223.11438,MSFT
2021-01-26,225.836105,MSFT
2021-01-27,226.390152,MSFT
2021-01-28,232.251633,MSFT
2021-01-29,225.476425,MSFT
2021-02-01,232.951492,MSFT
2021-02-02,232.815399,MSFT
2021-02-03,236.207855,MSFT
2021-02-04,235.245514,MSFT
2021-02-05,235.430237,MSFT
2021-02-08,235.692657,MSFT
2021-02-09,236.956345,MSFT
2021-02-10,236.032883,MSFT
2021-02-11,237.656235,MSFT
2021-02-12,238.142258,MSFT
2021-02-16,236.88826,MSFT
2021-02-17,237.921051,MSFT
2021-02-18,237.521591,MSFT
2021-02-19,234.774078,MSFT
2021-02-22,228.480179,MSFT
2021-02-23,227.272064,MSFT
2021-02-24,228.51915,MSFT
2021-02-25,223.102112,MSFT
2021-02-26,226.404968,MSFT
2021-03-01,230.847702,MSFT
2021-03-02,227.856644,MSFT
2021-03-03,221.708893,MSFT
2021-03-04,220.900238,MSFT
2021-03-05,225.64502,MSFT
2021-03-08,221.543259,MSFT
2021-03-09,227.768951,MSFT
2021-03-10,226.443909,MSFT
2021-03-11,231.032822,MSFT
2021-03-12,229.688278,MSFT
2021-03-15,228.772461,MSFT
2021-03-16,231.597916,MSFT
2021-03-17,230.945114,MSFT
2021-03-18,224.787643,MSFT
2021-03-19,224.427139,MSFT
2021-03-22,229.922134,MSFT
2021-03-23,231.471252,MSFT
2021-03-24,229.405762,MSFT
2021-03-25,226.365967,MSFT
2021-03-26,230.399521,MSFT
2021-03-29,229.191437,MSFT
2021-03-30,225.88858,MSFT
2021-03-31,229.707764,MSFT
2021-04-01,236.118576,MSFT
2021-04-05,242.665833,MSFT
2021-04-06,241.486908,MSFT
2021-04-07,243.474472,MSFT
2021-04-08,246.738312,MSFT
2021-04-09,249.271515,MSFT
2021-04-12,249.329956,MSFT
2021-04-13,251.843613,MSFT
2021-04-14,249.018143,MSFT
2021-04-15,252.827637,MSFT
2021-04-16,254.035767,MSFT
2021-04-19,252.087143,MSFT
2021-04-20,251.619522,MSFT
2021-04-21,253.879883,MSFT
2021-04-22,250.557541,MSFT
2021-04-23,254.435196,MSFT
2021-04-26,254.824936,MSFT
2021-04-27,255.234161,MSFT
2021-04-28,248.014648,MSFT
2021-04-29,246.017334,MSFT
2021-04-30,245.695816,MSFT
2021-05-03,245.384094,MSFT
2021-05-04,241.418716,MSFT
2021-05-05,240.132675,MSFT
2021-05-06,243.308823,MSFT
2021-05-07,245.968658,MSFT
2021-05-10,240.824371,MSFT
2021-05-11,239.898819,MSFT
2021-05-12,232.854736,MSFT
2021-05-13,236.781128,MSFT
2021-05-14,241.769455,MSFT
2021-05-17,238.875824,MSFT
2021-05-18,236.829849,MSFT
2021-05-19,237.415741,MSFT
2021-05-20,240.696899,MSFT
2021-05-21,239.417648,MSFT
2021-05-24,244.896027,MSFT
2021-05-25,245.813965,MSFT
2021-05-26,245.589371,MSFT
2021-05-27,243.460526,MSFT
2021-05-28,243.821823,MSFT
2021-06-01,241.595352,MSFT
2021-06-02,241.497696,MSFT
2021-06-03,239.945007,MSFT
2021-06-04,244.905792,MSFT
2021-06-07,247.854935,MSFT
2021-06-08,246.644058,MSFT
2021-06-09,247.640091,MSFT
2021-06-10,251.204453,MSFT
2021-06-11,251.839233,MSFT
2021-06-14,253.792313,MSFT
2021-06-15,252.298172,MSFT
2021-06-16,251.341202,MSFT
2021-06-17,254.778625,MSFT
2021-06-18,253.343079,MSFT
2021-06-21,256.467987,MSFT
2021-06-22,259.280426,MSFT
2021-06-23,259.046051,MSFT
2021-06-24,260.432709,MSFT
2021-06-25,258.80191,MSFT
2021-06-28,262.4151,MSFT
2021-06-29,265.032196,MSFT
2021-06-30,264.543976,MSFT
2021-07-01,265.227539,MSFT
2021-07-02,271.13559,MSFT
2021-07-06,271.145386,MSFT
2021-07-07,273.362122,MSFT
2021-07-08,270.91098,MSFT
2021-07-09,271.418823,MSFT
2021-07-12,270.813324,MSFT
2021-07-13,274.387451,MSFT
2021-07-14,275.881561,MSFT
2021-07-15,274.436279,MSFT
2021-07-16,274.162842,MSFT
2021-07-19,270.51059,MSFT
2021-07-20,272.766418,MSFT
2021-07-21,274.797577,MSFT
2021-07-22,279.426392,MSFT
2021-07-23,282.873627,MSFT
2021-07-26,282.268066,MSFT
2021-07-27,279.817017,MSFT
2021-07-28,279.504486,MSFT
2021-07-29,279.777954,MSFT
2021-07-30,278.22525,MSFT
2021-08-02,278.13739,MSFT
2021-08-03,280.383423,MSFT
2021-08-04,279.78772,MSFT
2021-08-05,282.727081,MSFT
2021-08-06,282.668457,MSFT
2021-08-09,281.564941,MSFT
2021-08-10,279.71933,MSFT
2021-08-11,280.217438,MSFT
2021-08-12,283.010284,MSFT
2021-08-13,285.979004,MSFT
2021-08-16,287.687927,MSFT
2021-08-17,286.203522,MSFT
2021-08-18,284.452209,MSFT
2021-08-19,290.361786,MSFT
2021-08-20,297.787872,MSFT
2021-08-23,298.071594,MSFT
2021-08-24,296.08551,MSFT
2021-08-25,295.488678,MSFT
2021-08-26,292.631683,MSFT
2021-08-27,293.248108,MSFT
2021-08-30,297.034515,MSFT
2021-08-31,295.36145,MSFT
2021-09-01,295.3125,MSFT
2021-09-02,294.647217,MSFT
2021-09-03,294.637421,MSFT
2021-09-07,293.698212,MSFT
2021-09-08,293.727539,MSFT
2021-09-09,290.831421,MSFT
2021-09-10,289.324615,MSFT
2021-09-13,290.577118,MSFT
2021-09-14,293.316589,MSFT
2021-09-15,298.238007,MSFT
2021-09-16,298.629333,MSFT
2021-09-17,293.394836,MSFT
2021-09-20,287.945129,MSFT
2021-09-21,288.434296,MSFT
2021-09-22,292.132721,MSFT
2021-09-23,293.091522,MSFT
2021-09-24,292.886047,MSFT
2021-09-27,287.817932,MSFT
2021-09-28,277.397858,MSFT
2021-09-29,277.867523,MSFT
2021-09-30,275.832458,MSFT
2021-10-01,282.857483,MSFT
2021-10-04,276.996735,MSFT
2021-10-05,282.524719,MSFT
2021-10-06,286.780823,MSFT
2021-10-07,288.483307,MSFT
2021-10-08,288.483307,MSFT
2021-10-11,287.876617,MSFT
2021-10-12,286.555786,MSFT
2021-10-13,289.911713,MSFT
2021-10-14,296.212646,MSFT
2021-10-15,297.641174,MSFT
2021-10-18,300.654633,MSFT
2021-10-19,301.57431,MSFT
2021-10-20,300.772034,MSFT
2021-10-21,304.049683,MSFT
2021-10-22,302.484222,MSFT
2021-10-25,301.476471,MSFT
2021-10-26,303.413727,MSFT
2021-10-27,316.191772,MSFT
2021-10-28,317.346283,MSFT
2021-10-29,324.459259,MSFT
2021-11-01,322.257843,MSFT
2021-11-02,325.936615,MSFT
2021-11-03,326.787933,MSFT
2021-11-04,329.175171,MSFT
2021-11-05,328.803406,MSFT
2021-11-08,329.713257,MSFT
2021-11-09,328.69577,MSFT
2021-11-10,323.657013,MSFT
2021-11-11,325.25174,MSFT
2021-11-12,329.449158,MSFT
2021-11-15,328.813202,MSFT
2021-11-16,332.178894,MSFT
2021-11-17,332.404358,MSFT
2021-11-18,334.51178,MSFT
2021-11-19,336.315338,MSFT
2021-11-22,333.100281,MSFT
2021-11-23,330.992798,MSFT
2021-11-24,331.218323,MSFT
2021-11-26,323.151215,MSFT
2021-11-29,329.963623,MSFT
2021-11-30,324.043243,MSFT
2021-12-01,323.543365,MSFT
2021-12-02,322.965027,MSFT
2021-12-03,316.613342,MSFT
2021-12-06,319.730377,MSFT
2021-12-07,328.287567,MSFT
2021-12-08,328.336517,MSFT
2021-12-09,326.503571,MSFT
2021-12-10,335.756622,MSFT
2021-12-13,332.678802,MSFT
2021-12-14,321.83783,MSFT
2021-12-15,328.022858,MSFT
2021-12-16,318.465973,MSFT
2021-12-17,317.387756,MSFT
2021-12-20,313.574768,MSFT
2021-12-21,320.808624,MSFT
2021-12-22,326.601563,MSFT
2021-12-23,328.062073,MSFT
2021-12-27,335.668427,MSFT
2021-12-28,334.492126,MSFT
2021-12-29,335.178314,MSFT
2021-12-30,332.600403,MSFT
2021-12-31,329.65979,MSFT
2022-01-03,328.12088,MSFT
2022-01-04,322.494537,MSFT
2022-01-05,310.114655,MSFT
2022-01-06,307.664215,MSFT
2022-01-07,307.821014,MSFT
2022-01-10,308.046448,MSFT
2022-01-11,308.742401,MSFT
2022-01-12,311.967194,MSFT
2022-01-13,298.763977,MSFT
2022-01-14,304.057037,MSFT
2022-01-18,296.656525,MSFT
2022-01-19,297.32312,MSFT
2022-01-20,295.62735,MSFT
2022-01-21,290.167633,MSFT
2022-01-24,290.500916,MSFT
2022-01-25,282.777008,MSFT
2022-01-26,290.834198,MSFT
2022-01-27,293.902191,MSFT
2022-01-28,302.155487,MSFT
2022-01-31,304.821625,MSFT
2022-02-01,302.645538,MSFT
2022-02-02,307.252472,MSFT
2022-02-03,295.284363,MSFT
2022-02-04,299.881378,MSFT
2022-02-07,294.990234,MSFT
2022-02-08,298.528717,MSFT
2022-02-09,305.047028,MSFT
2022-02-10,296.391907,MSFT
2022-02-11,289.197296,MSFT
2022-02-14,289.158081,MSFT
2022-02-15,294.519714,MSFT
2022-02-16,294.175964,MSFT
2022-02-17,285.561859,MSFT
2022-02-18,282.811615,MSFT
2022-02-22,282.605408,MSFT
2022-02-23,275.287781,MSFT
2022-02-24,289.353271,MSFT
2022-02-25,292.024841,MSFT
2022-02-28,293.478577,MSFT
2022-03-01,289.706848,MSFT
2022-03-02,294.85376,MSFT
2022-03-03,290.659607,MSFT
2022-03-04,284.707275,MSFT
2022-03-07,273.951996,MSFT
2022-03-08,270.94632,MSFT
2022-03-09,283.37149,MSFT
2022-03-10,280.513245,MSFT
2022-03-11,275.09137,MSFT
2022-03-14,271.525879,MSFT
2022-03-15,282.045502,MSFT
2022-03-16,289.156891,MSFT
2022-03-17,289.972046,MSFT
2022-03-18,295.089417,MSFT
2022-03-21,293.84198,MSFT
2022-03-22,298.654938,MSFT
2022-03-23,294.166168,MSFT
2022-03-24,298.694244,MSFT
2022-03-25,298.281647,MSFT
2022-03-28,305.176819,MSFT
2022-03-29,309.803162,MSFT
2022-03-30,308.280731,MSFT
2022-03-31,302.829376,MSFT
2022-04-01,303.919617,MSFT
2022-04-04,309.370972,MSFT
2022-04-05,305.353699,MSFT
2022-04-06,294.175964,MSFT
2022-04-07,296.012726,MSFT
2022-04-08,291.690948,MSFT
2022-04-11,280.189148,MSFT
2022-04-12,277.045929,MSFT
2022-04-13,282.507141,MSFT
2022-04-14,274.855652,MSFT
2022-04-18,275.533386,MSFT
2022-04-19,280.228363,MSFT
2022-04-20,281.269562,MSFT
2022-04-21,275.818207,MSFT
2022-04-22,269.158691,MSFT
2022-04-25,275.729797,MSFT
2022-04-26,265.416443,MSFT
2022-04-27,278.185394,MSFT
2022-04-28,284.481415,MSFT
2022-04-29,272.586731,MSFT
2022-05-02,279.413086,MSFT
2022-05-03,276.770935,MSFT
2022-05-04,284.825256,MSFT
2022-05-05,272.419739,MSFT
2022-05-06,269.846344,MSFT
2022-05-09,259.876709,MSFT
2022-05-10,264.709229,MSFT
2022-05-11,255.918304,MSFT
2022-05-12,250.810791,MSFT
2022-05-13,256.47818,MSFT
2022-05-16,256.85144,MSFT
2022-05-17,262.076935,MSFT
2022-05-18,250.144638,MSFT
2022-05-19,249.219177,MSFT
2022-05-20,248.648178,MSFT
2022-05-23,256.612854,MSFT
2022-05-24,255.598801,MSFT
2022-05-25,258.453888,MSFT
2022-05-26,261.781525,MSFT
2022-05-27,269.007813,MSFT
2022-05-31,267.659058,MSFT
2022-06-01,268.200592,MSFT
2022-06-02,270.327087,MSFT
2022-06-03,265.837708,MSFT
2022-06-06,264.587463,MSFT
2022-06-07,268.279327,MSFT
2022-06-08,266.221741,MSFT
2022-06-09,260.688751,MSFT
2022-06-10,249.071533,MSFT
2022-06-13,238.50769,MSFT
2022-06-14,240.703186,MSFT
2022-06-15,247.860535,MSFT
2022-06-16,241.17572,MSFT
2022-06-17,243.814224,MSFT
2022-06-21,249.809906,MSFT
2022-06-22,249.209335,MSFT
2022-06-23,254.850525,MSFT
2022-06-24,263.55368,MSFT
2022-06-27,260.787231,MSFT
2022-06-28,252.507462,MSFT
2022-06-29,256.228882,MSFT
2022-06-30,252.852036,MSFT
2022-07-01,255.559418,MSFT
2022-07-05,258.778839,MSFT
2022-07-06,262.086761,MSFT
2022-07-07,264.242798,MSFT
2022-07-08,263.514282,MSFT
2022-07-11,260.413116,MSFT
2022-07-12,249.740967,MSFT
2022-07-13,248.80571,MSFT
2022-07-14,250.144638,MSFT
2022-07-15,252.743759,MSFT
2022-07-18,250.312027,MSFT
2022-07-19,255.510223,MSFT
2022-07-20,258.207764,MSFT
2022-07-21,260.737946,MSFT
2022-07-22,256.327332,MSFT
2022-07-25,254.821014,MSFT
2022-07-26,247.998352,MSFT
2022-07-27,264.577484,MSFT
2022-07-28,272.128784,MSFT
2022-07-29,276.391693,MSFT
2022-08-01,273.70401,MSFT
2022-08-02,270.563385,MSFT
2022-08-03,278.094879,MSFT
2022-08-04,279.256622,MSFT
2022-08-05,278.528076,MSFT
2022-08-08,275.978241,MSFT
2022-08-09,277.927551,MSFT
2022-08-10,284.681305,MSFT
2022-08-11,282.574463,MSFT
2022-08-12,287.388702,MSFT
2022-08-15,288.92453,MSFT
2022-08-16,288.17627,MSFT
2022-08-17,287.416626,MSFT
2022-08-18,286.282013,MSFT
2022-08-19,282.315887,MSFT
2022-08-22,274.028442,MSFT
2022-08-23,272.735992,MSFT
2022-08-24,272.094696,MSFT
2022-08-25,275.113708,MSFT
2022-08-26,264.497864,MSFT
2022-08-29,261.676208,MSFT
2022-08-30,259.446442,MSFT
2022-08-31,257.966583,MSFT
2022-09-01,256.910858,MSFT
2022-09-02,252.629059,MSFT
2022-09-06,249.856705,MSFT
2022-09-07,254.631866,MSFT
2022-09-08,255.056076,MSFT
2022-09-09,260.916504,MSFT
2022-09-12,263.077148,MSFT
2022-09-13,248.613586,MSFT
2022-09-14,248.8405,MSFT
2022-09-15,242.092163,MSFT
2022-09-16,241.460724,MSFT
2022-09-19,241.243683,MSFT
2022-09-20,239.201416,MSFT
2022-09-21,235.748306,MSFT
2022-09-22,237.751114,MSFT
2022-09-23,234.732101,MSFT
2022-09-26,234.268417,MSFT
2022-09-27,233.242355,MSFT
2022-09-28,237.83992,MSFT
2022-09-29,234.317749,MSFT
2022-09-30,229.779373,MSFT
2022-10-03,237.514343,MSFT
2022-10-04,245.545273,MSFT
2022-10-05,245.860977,MSFT
2022-10-06,243.483276,MSFT
2022-10-07,231.101425,MSFT
2022-10-10,226.178284,MSFT
2022-10-11,222.389755,MSFT
2022-10-12,222.725189,MSFT
2022-10-13,231.101425,MSFT
2022-10-14,225.497513,MSFT
2022-10-17,234.347336,MSFT
2022-10-18,235.304337,MSFT
2022-10-19,233.311417,MSFT
2022-10-20,232.985825,MSFT
2022-10-21,238.875824,MSFT
2022-10-24,243.937088,MSFT
2022-10-25,247.301407,MSFT
2022-10-26,228.220566,MSFT
2022-10-27,223.711761,MSFT
2022-10-28,232.709579,MSFT
2022-10-31,229.019684,MSFT
2022-11-01,225.112762,MSFT
2022-11-02,217.150879,MSFT
2022-11-03,211.379257,MSFT
2022-11-04,218.423599,MSFT
2022-11-07,224.816772,MSFT
2022-11-08,225.80336,MSFT
2022-11-09,221.501801,MSFT
2022-11-10,239.724304,MSFT
2022-11-11,243.798996,MSFT
2022-11-14,238.313492,MSFT
2022-11-15,238.727844,MSFT
2022-11-16,239.163177,MSFT
2022-11-17,239.113693,MSFT
2022-11-18,238.658585,MSFT
2022-11-21,239.479767,MSFT
2022-11-22,242.428116,MSFT
2022-11-23,244.95105,MSFT
2022-11-25,244.862,MSFT
2022-11-28,239.192871,MSFT
2022-11-29,237.77803,MSFT
2022-11-30,252.430771,MSFT
2022-12-01,251.985535,MSFT
2022-12-02,252.312057,MSFT
2022-12-05,247.543228,MSFT
2022-12-06,242.517136,MSFT
2022-12-07,241.775131,MSFT
2022-12-08,244.772949,MSFT
2022-12-09,242.81398,MSFT
2022-12-12,249.82869,MSFT
2022-12-13,254.191879,MSFT
2022-12-14,254.488693,MSFT
2022-12-15,246.365875,MSFT
2022-12-16,242.091751,MSFT
2022-12-19,237.896759,MSFT
2022-12-20,239.232422,MSFT
2022-12-21,241.834473,MSFT
2022-12-22,235.660751,MSFT
2022-12-23,236.195007,MSFT
2022-12-27,234.443832,MSFT
2022-12-28,232.039612,MSFT
2022-12-29,238.45079,MSFT
2022-12-30,237.273468,MSFT
2023-01-03,237.036026,MSFT
2023-01-04,226.667297,MSFT
2023-01-05,219.949371,MSFT
2023-01-06,222.54155,MSFT
2023-01-09,224.708298,MSFT
2023-01-10,226.419937,MSFT
2023-01-11,233.266449,MSFT
2023-01-12,235.977356,MSFT
2023-01-13,236.689728,MSFT
2023-01-17,237.797836,MSFT
2023-01-18,233.306046,MSFT
2023-01-19,229.467224,MSFT
2023-01-20,237.669189,MSFT
2023-01-23,240.00415,MSFT
2023-01-24,239.469879,MSFT
2023-01-25,238.055054,MSFT
2023-01-26,245.366577,MSFT
2023-01-27,245.524887,MSFT
2023-01-30,240.132767,MSFT
2023-01-31,245.178604,MSFT
2023-02-01,250.066147,MSFT
2023-02-02,261.790314,MSFT
2023-02-03,255.606689,MSFT
2023-02-06,254.043427,MSFT
2023-02-07,264.718872,MSFT
2023-02-08,263.897705,MSFT
2023-02-09,260.820709,MSFT
2023-02-10,260.306244,MSFT
2023-02-13,268.438965,MSFT
2023-02-14,269.279968,MSFT
2023-02-15,267.127594,MSFT
2023-02-16,260.015961,MSFT
2023-02-17,255.959244,MSFT
2023-02-21,250.613159,MSFT
2023-02-22,249.462585,MSFT
2023-02-23,252.69606,MSFT
2023-02-24,247.191238,MSFT
2023-02-27,248.123581,MSFT
2023-02-28,247.389587,MSFT
2023-03-01,244.265244,MSFT
2023-03-02,249.065842,MSFT
2023-03-03,253.211823,MSFT
2023-03-06,254.778931,MSFT
2023-03-07,252.0811,MSFT
2023-03-08,251.634766,MSFT
2023-03-09,250.266006,MSFT
2023-03-10,246.566345,MSFT
2023-03-13,251.852966,MSFT
2023-03-14,258.667053,MSFT
2023-03-15,263.279175,MSFT
2023-03-16,273.951599,MSFT
2023-03-17,277.155304,MSFT
2023-03-20,270.013916,MSFT
2023-03-21,271.5513,MSFT
2023-03-22,270.073456,MSFT
2023-03-23,275.399719,MSFT
2023-03-24,278.286041,MSFT
2023-03-27,274.130127,MSFT
2023-03-28,272.989502,MSFT
2023-03-29,278.226532,MSFT
2023-03-30,281.737671,MSFT
2023-03-31,285.953064,MSFT
2023-04-03,284.891815,MSFT
2023-04-04,284.842194,MSFT
2023-04-05,282.02533,MSFT
2023-04-06,289.226257,MSFT
2023-04-10,287.034241,MSFT
2023-04-11,280.527618,MSFT
2023-04-12,281.182251,MSFT
2023-04-13,287.48053,MSFT
2023-04-14,283.810669,MSFT
2023-04-17,286.449036,MSFT
2023-04-18,286.022491,MSFT
2023-04-19,286.101898,MSFT
2023-04-20,283.780914,MSFT
2023-04-21,283.433777,MSFT
2023-04-24,279.476227,MSFT
2023-04-25,273.177948,MSFT
2023-04-26,292.965576,MSFT
2023-04-27,302.348511,MSFT
2023-04-28,304.758789,MSFT
2023-05-01,303.072571,MSFT
2023-05-02,302.923798,MSFT
2023-05-03,301.922058,MSFT
2023-05-04,302.923798,MSFT
2023-05-05,308.121185,MSFT
2023-05-08,306.13739,MSFT
2023-05-09,304.500854,MSFT
2023-05-10,309.767639,MSFT
2023-05-11,307.58551,MSFT
2023-05-12,306.454834,MSFT
2023-05-15,306.940857,MSFT
2023-05-16,309.202301,MSFT
2023-05-17,312.124725,MSFT
2023-05-18,316.617706,MSFT
2023-05-19,316.438782,MSFT
2023-05-22,319.261871,MSFT
2023-05-23,313.377228,MSFT
2023-05-24,311.975616,MSFT
2023-05-25,323.973541,MSFT
2023-05-26,330.901886,MSFT
2023-05-30,329.231964,MSFT
2023-05-31,326.428802,MSFT
2023-06-01,330.59375,MSFT
2023-06-02,333.396942,MSFT
2023-06-05,333.933716,MSFT
2023-06-06,331.687195,MSFT
2023-06-07,321.44873,MSFT
2023-06-08,323.317505,MSFT
2023-06-09,324.838348,MSFT
2023-06-12,329.868103,MSFT
2023-06-13,332.293579,MSFT
2023-06-14,335.325317,MSFT
